road_name,neighborhood,diagnosis_date,latitude,longitude,administrative_area_code,year,cases
永安一街,鹽行里,2015/10/22,120.244,23.044,67000310,104,1
府連東路,泉南里,2015/10/22,120.217,22.984,67000320,104,1
中山東路,五王里,2015/10/22,120.237,23.012,67000310,104,1
崇德路,崇學里,2015/10/22,120.223,22.977,67000320,104,1
新建路,彰南里,2015/10/22,120.185,22.972,67000330,104,2
中華路,尚頂里,2015/10/22,120.221,23.022,67000310,104,2
南工街,三合里,2015/10/22,120.239,23.012,67000310,104,6
大成路,田寮里,2015/10/22,120.194,22.975,67000330,104,2
長榮路,長榮里,2015/10/22,120.221,23.009,67000340,104,2
開元路,國興里,2015/10/22,120.221,23.008,67000340,104,2
裕誠街,南聖里,2015/10/22,120.244,22.989,67000320,104,1
正南五街,鹽行里,2015/10/22,120.239,23.035,67000310,104,1
三官路,再興里,2015/10/22,120.194,22.979,67000330,104,3
育平五街,國平里,2015/10/22,120.17,22.991,67000360,104,2
崇德一街,德光里,2015/10/22,120.22,22.981,67000320,104,1
國華街,普濟里,2015/10/22,120.2,22.999,67000370,104,1
西埔二街,西埔里,2015/10/22,120.287,23.003,67000280,104,1
湖美街,西湖里,2015/10/22,120.18,23.001,67000370,104,1
理安街,大安里,2015/10/22,120.194,23.033,67000350,104,1
民權路,萬昌里,2015/10/22,120.209,22.99,67000370,104,1
裕孝路,裕聖里,2015/10/22,120.243,22.98,67000320,104,1
德東街,東智里,2015/10/23,120.229,22.962,67000320,104,1
怡東路,東光里,2015/10/23,120.228,22.994,67000320,104,2
生產路,崇文里,2015/10/23,120.23,22.965,67000320,104,1
府東街,大同里,2015/10/23,120.212,22.988,67000320,104,1
成功路,玉皇里,2015/10/23,120.206,22.998,67000340,104,1
東寧路,崇誨里,2015/10/23,120.225,22.991,67000320,104,2
海安路,普濟里,2015/10/23,120.198,22.999,67000370,104,1
衛國街,新東里,2015/10/23,120.224,22.987,67000320,104,3
永興二街,郡南里,2015/10/23,120.193,22.965,67000330,104,1
崇明路,忠孝里,2015/10/23,120.22,22.978,67000320,104,2
崇明路,德光里,2015/10/23,120.218,22.98,67000320,104,2
東門路,中西里,2015/10/23,120.215,22.988,67000320,104,1
公園路,公園里,2015/10/23,120.209,23.001,67000340,104,1
前鋒路,圍下里,2015/10/23,120.213,22.993,67000320,104,1
公英三街,大忠里,2015/10/23,120.213,22.97,67000330,104,1
郡安路,國安里,2015/10/23,120.21,23.028,67000350,104,1
公園路,延平里,2015/10/23,120.212,23.013,67000340,104,2
公園北路,興北里,2015/10/23,120.212,23.004,67000340,104,2
凱旋路,東明里,2015/10/23,120.227,22.993,67000320,104,1
長榮路,東安里,2015/10/23,120.219,22.987,67000320,104,3
健康路,大成里,2015/10/23,120.199,22.981,67000330,104,1
凱旋路,東光里,2015/10/23,120.23,22.993,67000320,104,1
德崙路,上崙里,2015/10/23,120.258,22.943,67000270,104,1
新愛路,彰南里,2015/10/23,120.18,22.975,67000330,104,2
永興路,網寮里,2015/10/23,120.255,23.02,67000310,104,1
建平八街,華平里,2015/10/23,120.173,22.992,67000360,104,1
中正二街,鹽行里,2015/10/23,120.235,23.03,67000310,104,1
淨修街,仁德里,2015/10/23,120.238,22.973,67000270,104,1
裕農一街,裕農里,2015/10/23,120.238,22.986,67000320,104,3
自強路,埔園里,2015/10/23,120.258,23.033,67000310,104,1
新建路,開南里,2015/10/23,120.185,22.967,67000330,104,2
復國二路,復華里,2015/10/23,120.248,23.012,67000310,104,1
賢北路,賢北里,2015/10/23,120.183,23.008,67000340,104,2
西賢二街,西賢里,2015/10/23,120.177,23.0,67000370,104,1
灣裡路,松安里,2015/10/23,120.182,22.926,67000330,104,1
西賢ㄧ街,西賢里,2015/10/23,120.178,23.002,67000370,104,2
海佃路,海佃里,2015/10/23,120.191,23.026,67000350,104,1
裕平一街,南聖里,2015/10/23,120.243,22.988,67000320,104,1
明興路,永寧里,2015/10/23,120.184,22.93,67000330,104,1
健康路,金華里,2015/10/23,120.189,22.982,67000330,104,1
復興路,復興里,2015/10/23,120.243,22.999,67000310,104,1
嘉北里,嘉北里,2015/10/23,120.335,23.143,67000190,104,1
崇善七街,崇善里,2015/10/23,120.231,22.973,67000320,104,2
中央路,香洋里,2015/10/23,120.33,22.96,67000290,104,2
民生街,關廟里,2015/10/23,120.326,22.958,67000290,104,1
復興路,許厝里,2015/10/23,120.297,22.965,67000280,104,1
和善街,文賢里,2015/10/23,120.19,23.002,67000370,104,1
長東街,大智里,2015/10/23,120.231,22.964,67000320,104,3
文和街,文賢里,2015/10/23,120.191,23.002,67000370,104,2
中生里,中生里,2015/10/24,22.91,120.25,67000270,104,2
民主街,玉田里,2015/10/24,23.123,120.462,67000230,104,3
德洋一街,後壁里,2015/10/24,22.953,120.25,67000270,104,1
大學路,大學里,2015/10/24,23.028,120.211,67000320,104,2
中正三街,新厝里,2015/10/24,22.964,120.295,67000280,104,2
大廟五街,大廟里,2015/10/24,22.997,120.278,67000280,104,1
仁愛街,玉田里,2015/10/24,23.122,120.467,67000230,104,1
大灣路,崑山里,2015/10/24,23.009,120.268,67000310,104,1
中華北路,大豐里,2015/10/24,22.721,120.311,67000340,104,1
永安路,塩行里,2015/10/24,23.044,120.245,67000310,104,1
裕農三街,南聖里,2015/10/24,22.988,120.24,67000320,104,1
育平五街,國平里,2015/10/24,22.99,120.17,67000360,104,1
國光八街,西灣里,2015/10/24,23.011,120.261,67000310,104,1
興隆路,建南里,2015/10/24,22.959,120.19,67000330,104,1
裕豐街,東　區,2015/10/24,22.985,120.228,67000320,104,10
王行路,王行里,2015/10/24,23.052,120.276,67000310,104,1
安中路,淵西里,2015/10/24,23.054,120.171,67000350,104,1
安和路,安西里,2015/10/24,23.037,120.212,67000350,104,2
喜樹路,喜南里,2015/10/24,22.94,120.177,67000330,104,1
東門路,自強里,2015/10/24,22.98,120.231,67000320,104,1
崇德20街,崇文里,2015/10/24,22.967,120.23,67000320,104,1
裕農路,富強里,2015/10/24,22.985,120.226,67000320,104,16
中華東路,富強里,2015/10/24,22.987,120.232,67000320,104,1
大成路,光文里,2015/10/24,23.13,120.302,67000190,104,1
安平路,平安里,2015/10/24,22.998,118.755,67000360,104,1
中華南路,建南里,2015/10/24,22.959,120.194,67000330,104,1
中正路,竹圍里,2015/10/25,120.473,23.133,67000230,104,1
中山路,玉田里,2015/10/25,120.463,23.12,67000230,104,1
東門路,泉南里,2015/10/25,120.216,22.988,67000320,104,1
中山八街,後市里,2015/10/25,120.29,22.968,67000280,104,1
憲政街,玉井里,2015/10/25,120.459,23.123,67000230,104,1
四維街,正強里,2015/10/25,120.253,23.032,67000310,104,1
國華街,元安里,2015/10/25,120.196,22.989,67000370,104,1
公英六街,大忠里,2015/10/25,120.213,22.969,67000330,104,1
鹽田路,鹽田里,2015/10/25,120.144,23.033,67000350,104,1
南寧街,新昌里,2015/10/25,120.197,22.985,67000330,104,2
德善路,後壁里,2015/10/25,120.255,22.949,67000270,104,2
聖賢里,聖賢里,2015/10/25,120.363,23.306,67000060,104,1
忠義路,永福里,2015/10/25,120.203,22.993,67000370,104,1
西門路,正覺里,2015/10/25,120.211,23.017,67000340,104,1
文成路,文元里,2015/10/25,120.197,23.012,67000340,104,1
武德街,青年里,2015/10/25,120.21,22.993,67000370,104,1
府連路,法華里,2015/10/25,120.21,22.983,67000370,104,1
龍安街,龍潭里,2015/10/25,120.264,23.035,67000310,104,1
中正南路,辜厝里,2015/10/25,120.29,22.962,67000280,104,1
中正路,玉田里,2015/10/25,120.46,23.123,67000230,104,2
仁義三街,仁義里,2015/10/25,120.256,22.97,67000270,104,1
大同路,崇明里,2015/10/25,120.216,22.968,67000320,104,2
長榮路,溪墘里,2015/10/25,120.217,23.013,67000350,104,3
同安路,理想里,2015/10/25,120.191,23.042,67000350,104,1
西寧街,協進里,2015/10/25,120.191,22.997,67000370,104,1
大橋五街,大橋里,2015/10/25,120.228,23.022,67000310,104,1
港口里,港口里,2015/10/25,120.231,23.094,67000210,104,1
鹽埕路,白雪里,2015/10/25,120.189,22.967,67000330,104,1
南樂街,文華里,2015/10/25,120.188,22.987,67000330,104,1
忠勇街,中華里,2015/10/25,120.238,23.0,67000310,104,1
頂美一街,西湖里,2015/10/25,120.184,23.001,67000370,104,1
永興三街,郡南里,2015/10/25,120.194,22.965,67000330,104,1
中華一路,成功里,2015/10/25,120.234,23.004,67000310,104,1
長榮路,泉南里,2015/10/25,120.218,22.984,67000320,104,1
實踐街,小康里,2015/10/25,120.217,23.015,67000340,104,1
烏竹街,烏竹里,2015/10/26,120.263,23.044,67000310,104,1
永華五街,建平里,2015/10/26,120.18,22.992,67000360,104,1
建南路,文南里,2015/10/26,120.189,22.985,67000330,104,2
文賢路,協和里,2015/10/26,120.195,23.002,67000370,104,1
中山路,南保里,2015/10/26,120.284,22.968,67000280,104,1
東光路,莊敬里,2015/10/26,120.232,22.997,67000320,104,1
府前路,大涼里,2015/10/26,120.19,22.992,67000370,104,1
全興里,全興里,2015/10/26,120.295,23.028,67000180,104,1
和平南街,許厝里,2015/10/26,120.296,22.965,67000280,104,1
成功路,赤嵌里,2015/10/26,120.207,22.998,67000370,104,1
慶平路,平通里,2015/10/26,120.168,22.998,67000360,104,1
北安路,成功里,2015/10/26,120.206,23.02,67000340,104,1
信義北路,歸仁里,2015/10/26,120.298,22.969,67000280,104,1
大仁7街,八甲里,2015/10/26,120.299,22.973,67000280,104,1
中正路,觀音里,2015/10/26,120.307,23.038,67000180,104,1
五妃街,五妃里,2015/10/26,120.205,22.983,67000370,104,1
成功新村路,小新里,2015/10/26,120.32,23.129,67000190,104,1
大興街,大豐里,2015/10/26,120.19,23.011,67000340,104,1
大橋二街,西橋里,2015/10/26,120.227,23.018,67000310,104,1
中正路,北花里,2015/10/26,120.346,22.967,67000290,104,1
新寮路,金砂里,2015/10/26,120.202,23.158,67000140,104,1
延平街,海頭里,2015/10/26,120.163,23.001,67000360,104,2
古堡街,海頭里,2015/10/26,120.161,23.003,67000360,104,1
金華路,文南里,2015/10/26,120.192,22.983,67000330,104,1
土崎里,土崎里,2015/10/26,120.384,22.99,67000300,104,1
新都路,明亮里,2015/10/26,120.199,22.969,67000330,104,1
裕文路,裕聖里,2015/10/26,120.245,22.982,67000320,104,1
成功路,安民里,2015/10/26,120.2,23.0,67000340,104,1
忠孝路,二王里,2015/10/26,120.243,23.017,67000310,104,2
公園路,六甲里,2015/10/26,120.211,23.011,67000340,104,1
健康路,文南里,2015/10/26,120.187,22.982,67000330,104,1
崇善十一街,崇善里,2015/10/26,120.232,22.971,67000320,104,1
裕敬二街,裕聖里,2015/10/26,120.246,22.978,67000320,104,1
崇德四街,崇學里,2015/10/26,120.225,22.977,67000320,104,1
建平五街,國平里,2015/10/26,120.177,22.988,67000360,104,1
中山路,明宜里,2015/10/26,120.177,23.235,67000130,104,1
文昌路,大埕里,2015/10/26,120.253,23.186,67000070,104,1
北門路,公園里,2015/10/26,120.213,23.001,67000340,104,1
崇明三街,忠孝里,2015/10/26,120.216,22.981,67000320,104,1
林森路,衛國里,2015/10/26,120.223,22.988,67000320,104,1
喜樹路,喜東里,2015/10/26,120.18,22.943,67000330,104,1
新樓街,東門里,2015/10/26,120.215,22.99,67000320,104,1
中洲里,中洲里,2015/10/26,120.25,22.91,67000270,104,1
中山路,仁德里,2015/10/26,120.246,22.973,67000270,104,1
長榮路,中西里,2015/10/26,120.22,22.989,67000320,104,1
實踐街,永祥里,2015/10/26,120.218,23.014,67000340,104,1
海中街,溪心里,2015/10/26,120.183,23.044,67000350,104,1
國華街,復華里,2015/10/26,120.247,23.013,67000310,104,1
和緯路,賢北里,2015/10/26,120.197,23.011,67000340,104,2
中華北路,大港里,2015/10/26,120.185,23.013,67000340,104,1
安昌街,塭南里,2015/10/27,23.072,120.22,67000350,104,1
龍埔街,龍潭里,2015/10/27,23.034,120.265,67000310,104,2
富強路,新樹里,2015/10/27,23.026,120.274,67000310,104,1
文化路,安西里,2015/10/27,23.163,120.171,67000120,104,1
大成8街,新厝里,2015/10/27,22.962,120.294,67000280,104,1
華平路,國平里,2015/10/27,22.987,120.174,67000360,104,1
國光6街,西灣里,2015/10/27,23.01,120.262,67000310,104,1
裕忠路,關聖里,2015/10/27,22.987,120.242,67000320,104,1
大同街,中央里,2015/10/27,23.034,120.307,67000180,104,3
四草里,四草里,2015/10/27,23.019,120.131,67000350,104,1
大廟五街,大廟里,2015/10/27,23.002,120.281,67000280,104,1
東山里,東山里,2015/10/27,23.326,120.405,67000060,104,1
文化街,南興里,2015/10/27,22.971,120.277,67000280,104,2
信義路,中央里,2015/10/27,23.037,120.314,67000180,104,1
民生南路,歸南里,2015/10/27,22.961,120.279,67000280,104,1
佳南路,建南里,2015/10/27,23.149,120.172,67000120,104,1
漁光路,漁光里,2015/10/27,22.979,120.157,67000360,104,1
崇德路,崇德里,2015/10/27,22.974,120.227,67000320,104,1
東仁街,東勢里,2015/10/27,22.952,120.342,67000290,104,1
鹽田五街,鹽田里,2015/10/27,23.034,120.147,67000350,104,1
湖美一街,西湖里,2015/10/27,23.002,120.181,67000370,104,1
中山路,玉田里,2015/10/28,23.12,120.463,67000230,104,1
府前一街,大涼里,2015/10/28,22.995,120.188,67000370,104,1
灣裡路,松安里,2015/10/28,22.926,120.182,67000330,104,1
北汕尾1路,四草里,2015/10/28,23.019,120.123,67000350,104,1
崇善16街,大智里,2015/10/28,22.963,120.233,67000320,104,1
文宏二街,仁德里,2015/10/28,22.976,120.244,67000270,104,2
裕忠路,裕聖里,2015/10/28,22.985,120.242,67000320,104,3
中山路,後市里,2015/10/28,22.967,120.291,67000280,104,1
大仁街,許厝里,2015/10/28,22.968,120.299,67000280,104,3
東光路,東光里,2015/10/28,22.992,120.231,67000320,104,1
大明三街,八甲里,2015/10/28,22.974,120.298,67000280,104,1
文昌路,大埕里,2015/10/28,23.186,120.253,67000070,104,1
信義街,新和里,2015/10/28,23.075,120.29,67000200,104,1
大洲里,大洲里,2015/10/28,23.072,120.26,67000200,104,1
復興路,復興里,2015/10/29,22.999,120.243,67000310,104,2
清水路,鯤鯓里,2015/10/29,22.959,120.177,67000330,104,1
生產路,崇善里,2015/10/29,22.965,120.224,67000320,104,1
育安三街,安順里,2015/10/29,23.051,120.214,67000350,104,2
長文街,布袋里,2015/10/29,22.917,120.343,67000290,104,1
南工街,二王里,2015/10/29,23.012,120.239,67000310,104,30
南化里,南化里,2015/10/29,23.044,120.477,67000250,104,1
西門路,府南里,2015/10/29,22.975,120.198,67000330,104,6
東門路,和平里,2015/10/29,22.978,120.234,67000320,104,6
樹糖街,玉田里,2015/10/29,23.127,120.46,67000230,104,1
大埕里,大埕里,2015/10/30,23.093,120.106,67000150,104,1
怡安路,鳳凰里,2015/10/30,23.044,120.196,67000350,104,1
自由路,德高里,2015/10/30,22.633,120.293,67000320,104,1
中華路,玉田里,2015/10/30,23.122,120.463,67000230,104,1
上崙街,上崙里,2015/10/30,22.937,120.25,67000270,104,1
中正三街,新厝里,2015/10/30,22.965,120.295,67000280,104,3
三甲里,三甲里,2015/10/30,22.93,120.239,67000270,104,2
中華東路,自強里,2015/10/30,22.982,120.23,67000320,104,1
中華路,玉田里,2015/10/30,23.124,120.462,67000230,104,1
三甲里,三甲里,2015/10/30,22.93,120.238,67000270,104,1
安和路,安東里,2015/10/30,23.034,120.215,67000350,104,1
建平五街,國平里,2015/10/30,22.988,120.176,67000360,104,1
望明里,望明里,2015/10/30,23.098,120.443,67000230,104,1
崇明二十三街,崇成里,2015/10/30,22.967,120.226,67000320,104,2
義安街,大安里,2015/10/30,23.034,120.196,67000350,104,2
新建路,光明里,2015/10/30,22.971,120.185,67000330,104,2
永華二街,文平里,2015/10/30,22.985,120.184,67000360,104,1
大仁街,許厝里,2015/10/30,22.969,120.3,67000280,104,1
行大街,二行里,2015/10/30,22.916,120.223,67000270,104,1
安北路,西門里,2015/10/30,23.007,120.185,67000360,104,7
民權路,玉田里,2015/10/30,23.122,120.461,67000230,104,1
永華3街,建平里,2015/10/31,22.994,120.182,67000360,104,1
山腳里,山腳里,2015/10/31,23.028,120.332,67000180,104,1
東門路,新東里,2015/10/31,22.985,120.223,67000320,104,4
忠孝路,協興里,2015/10/31,23.037,120.302,67000180,104,3
民族路,玉井里,2015/10/31,23.124,120.466,67000230,104,2
東平路,小東里,2015/10/31,22.996,120.226,67000320,104,1
中華二路,中興里,2015/10/31,23.009,120.238,67000310,104,1
仁義街,仁義里,2015/10/31,22.97,120.258,67000270,104,1
民權路,玉井里,2015/10/31,23.121,120.456,67000230,104,1
望明里,望明里,2015/11/01,23.107,120.456,67000230,104,1
三和里,三和里,2015/11/01,23.093,120.467,67000230,104,1
大智街,許厝里,2015/11/01,22.966,120.297,67000280,104,3
復興路,新南里,2015/11/01,23.306,120.296,67000010,104,1
南雄路,深坑里,2015/11/01,22.936,120.336,67000290,104,1
信義路,東榮里,2015/11/01,23.038,120.316,67000180,104,3
大灣路,南灣里,2015/11/02,23.001,120.263,67000310,104,2
民權路,玉田里,2015/11/02,23.122,120.458,67000230,104,1
平豐路,億載里,2015/11/02,22.99,120.164,67000360,104,2
崙頂二街,崙頂里,2015/11/02,22.958,120.294,67000280,104,1
新樂路,彰南里,2015/11/02,22.973,120.177,67000330,104,1
西連里,西連里,2015/11/02,23.213,120.271,67000080,104,1
仁中二街,仁德里,2015/11/02,22.966,120.246,67000270,104,1
裕忠路,文聖里,2015/11/02,22.984,120.242,67000320,104,1
崇仁街,山西里,2015/11/02,22.967,120.322,67000290,104,1
中山路,許厝里,2015/11/02,22.966,120.299,67000280,104,3
禮化里,禮化里,2015/11/02,23.193,120.181,67000120,104,1
烏竹街,烏竹里,2015/11/02,23.044,120.263,67000310,104,1
中華西路,彰南里,2015/11/02,22.972,120.184,67000330,104,1
亞航街,仁愛里,2015/11/03,22.953,120.219,67000270,104,1
東寧路,東明里,2015/11/03,22.99,120.227,67000320,104,7
本原街,原佃里,2015/11/03,23.056,120.185,67000350,104,2
復興路,建國里,2015/11/03,22.999,120.248,67000310,104,1
民權路,仁得里,2015/11/03,23.231,120.18,67000130,104,1
大同路,大忠里,2015/11/03,22.972,120.215,67000330,104,2
六嘉里,六嘉里,2015/11/03,23.081,120.222,67000210,104,1
中正路,玉井里,2015/11/03,23.124,120.461,67000230,104,1
海佃路,佃西里,2015/11/03,23.027,120.191,67000350,104,2
中華北路,大和里,2015/11/03,23.017,120.191,67000340,104,3
新義路,彰南里,2015/11/03,22.97,120.181,67000330,104,1
國安街,海佃里,2015/11/04,22.973,120.23,67000350,104,6
雄南路,龜洞里,2015/11/04,22.938,120.335,67000290,104,1
大同街,北灣里,2015/11/04,23.013,120.266,67000310,104,1
港尾里,港尾里,2015/11/05,23.104,120.237,67000210,104,1
省躬橫街,省躬里,2015/11/05,22.931,120.178,67000330,104,1
中正路,北花里,2015/11/05,22.967,120.346,67000290,104,1
仁愛里,仁愛里,2015/11/05,22.96,120.222,67000270,104,2
裕農路,富強里,2015/11/06,22.985,120.224,67000320,104,8
興南街,同安里,2015/11/06,22.924,120.185,67000330,104,1
長和路,東和里,2015/11/06,23.049,120.233,67000350,104,1
安和路,新順里,2015/11/06,23.043,120.218,67000350,104,2
民族路,永福里,2015/11/06,23.23,120.258,67000370,104,1
中華東路,富強里,2015/11/06,22.985,120.231,67000320,104,1
社內里,社內里,2015/11/06,23.077,120.28,67000200,104,1
